LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,Full School_ID,FISCAL_YEAR,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,County,FAC_SCHTYPE,GRADE_RANGE,SCHOOL_ADDRESS,SCHOOL_CITY,STATE,SCHOOL_ZIP,MAIL_ADDRESS,MAIL_CITY,MAIL_ZIP,PRINCIPAL_FNAME,PRINCIPAL_LNAME,PRINCIPAL_MNAME,EMAIL_ADDRESS,SCHOOL_PHONE,SCHOOL_FAX,MATCH_TYPE
2017-18,Harris County,HARRIS COUNTY CARVER MIDDLE SCHOOL,Teachers,Total,57.3,17.0,30,6720399,2019,672,Harris County,399,HARRIS COUNTY CARVER MIDDLE SCHOOL,Harris,M,07-08,11696 US Highway 27 E ,Hamilton,GA,31811-5375,P.O. Box 408 ,Hamilton,31811,Stacey,Carlisle,,carlisle-s@harris.k12.ga.us,706.628.4951,706.628.5737,PERFECT
2017-18,Harris County,HARRIS COUNTY HIGH SCHOOL,Leaders,Low Poverty,3.6,1.0,28,6720299,2019,672,Harris County,299,HARRIS COUNTY HIGH SCHOOL,Harris,H,09-12,8281 Ga Highway 116,Hamilton,GA,31811-6028,P.O. Box 448,Hamilton,31811,Todd,Stanfill,,stanfill-t@harris.k12.ga.us,706.628.4278,706.628.4335,PERFECT
2017-18,Harris County,HARRIS COUNTY HIGH SCHOOL,Teachers,Low Poverty,148.2,82.1,55,6720299,2019,672,Harris County,299,HARRIS COUNTY HIGH SCHOOL,Harris,H,09-12,8281 Ga Highway 116,Hamilton,GA,31811-6028,P.O. Box 448,Hamilton,31811,Todd,Stanfill,,stanfill-t@harris.k12.ga.us,706.628.4278,706.628.4335,PERFECT
2017-18,Harris County,HARRIS COUNTY HIGH SCHOOL,Teachers,Total,148.2,82.1,55,6720299,2019,672,Harris County,299,HARRIS COUNTY HIGH SCHOOL,Harris,H,09-12,8281 Ga Highway 116,Hamilton,GA,31811-6028,P.O. Box 448,Hamilton,31811,Todd,Stanfill,,stanfill-t@harris.k12.ga.us,706.628.4278,706.628.4335,PERFECT
2017-18,Harris County,MULBERRY CREEK ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,0.0,0,6720199,2019,672,Harris County,199,MULBERRY CREEK ELEMENTARY SCHOOL,Harris,E,PK-04,8405 Ga Highway 315 ,Cataula,GA,31804-2772,P.O. Box 309,Cataula,31804,Justin,Finney,,finney-j@harris.k12.ga.us,706.320.9397,706.322.4569,PERFECT
2017-18,Harris County,MULBERRY CREEK ELEMENTARY SCHOOL,Teachers,Low Poverty,33.5,7.0,21,6720199,2019,672,Harris County,199,MULBERRY CREEK ELEMENTARY SCHOOL,Harris,E,PK-04,8405 Ga Highway 315 ,Cataula,GA,31804-2772,P.O. Box 309,Cataula,31804,Justin,Finney,,finney-j@harris.k12.ga.us,706.320.9397,706.322.4569,PERFECT
2017-18,Harris County,MULBERRY CREEK ELEMENTARY SCHOOL,Teachers,Total,33.5,7.0,21,6720199,2019,672,Harris County,199,MULBERRY CREEK ELEMENTARY SCHOOL,Harris,E,PK-04,8405 Ga Highway 315 ,Cataula,GA,31804-2772,P.O. Box 309,Cataula,31804,Justin,Finney,,finney-j@harris.k12.ga.us,706.320.9397,706.322.4569,PERFECT
2017-18,Harris County,NEW MOUNTAIN HILL ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,0.0,0,6720290,2019,672,Harris County,290,NEW MOUNTAIN HILL ELEMENTARY SCHOOL,Muscogee,E,PK-04,33 Mountain Hill Rd,Fortson,GA,31808-4642,33 Mountain Hill Rd,Fortson,31808-4642,Mark,Gilreath,,gilreath-m@harris.k12.ga.us,706.323.1144,706.324.0296,PERFECT
2017-18,Harris County,NEW MOUNTAIN HILL ELEMENTARY SCHOOL,Teachers,Low Poverty,34.0,8.5,25,6720290,2019,672,Harris County,290,NEW MOUNTAIN HILL ELEMENTARY SCHOOL,Muscogee,E,PK-04,33 Mountain Hill Rd,Fortson,GA,31808-4642,33 Mountain Hill Rd,Fortson,31808-4642,Mark,Gilreath,,gilreath-m@harris.k12.ga.us,706.323.1144,706.324.0296,PERFECT
2017-18,Harris County,NEW MOUNTAIN HILL ELEMENTARY SCHOOL,Teachers,Total,34.0,8.5,25,6720290,2019,672,Harris County,290,NEW MOUNTAIN HILL ELEMENTARY SCHOOL,Muscogee,E,PK-04,33 Mountain Hill Rd,Fortson,GA,31808-4642,33 Mountain Hill Rd,Fortson,31808-4642,Mark,Gilreath,,gilreath-m@harris.k12.ga.us,706.323.1144,706.324.0296,PERFECT
2017-18,Harris County,PARK ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6720188,2019,672,Harris County,188,PARK ELEMENTARY SCHOOL,Harris,E,PK-04,13185 US Highway 27 N,Hamilton,GA,31811-5242,13185 US Highway 27 N,Hamilton,31811-5242,Janice,Owens,,owens-j@harris.k12.ga.us,706.628.4997,706.628.5413,PERFECT
2017-18,Harris County,PARK ELEMENTARY SCHOOL,Teachers,Total,39.7,9.0,23,6720188,2019,672,Harris County,188,PARK ELEMENTARY SCHOOL,Harris,E,PK-04,13185 US Highway 27 N,Hamilton,GA,31811-5242,13185 US Highway 27 N,Hamilton,31811-5242,Janice,Owens,,owens-j@harris.k12.ga.us,706.628.4997,706.628.5413,PERFECT
2017-18,Harris County,PINE RIDGE ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,0.0,0,6440190,2019,644,DeKalb County,190,PINE RIDGE ELEMENTARY SCHOOL,Dekalb,E,PK-05,750 Pine Ridge Dr,Stone Mountain,GA,30087-4630,750 Pine Ridge Dr,Stone Mountain,30087-4630,Annette,Maclin,,annette_e_maclin@dekalbschoolsga.org,678.676.3402,678.676.3410,PERFECT
2017-18,Harris County,PINE RIDGE ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,0.0,0,6720190,2019,672,Harris County,190,PINE RIDGE ELEMENTARY SCHOOL,Harris,E,PK-04,15750 Ga Highway 315,Ellerslie,GA,31807-5135,P.O. Box 129,Ellerslie,31807,Jackie,Lintner,,,706.568.6578,706.562.9576,PERFECT
2017-18,Harris County,PINE RIDGE ELEMENTARY SCHOOL,Teachers,Low Poverty,36.7,11.0,30,6440190,2019,644,DeKalb County,190,PINE RIDGE ELEMENTARY SCHOOL,Dekalb,E,PK-05,750 Pine Ridge Dr,Stone Mountain,GA,30087-4630,750 Pine Ridge Dr,Stone Mountain,30087-4630,Annette,Maclin,,annette_e_maclin@dekalbschoolsga.org,678.676.3402,678.676.3410,PERFECT
2017-18,Harris County,PINE RIDGE ELEMENTARY SCHOOL,Teachers,Low Poverty,36.7,11.0,30,6720190,2019,672,Harris County,190,PINE RIDGE ELEMENTARY SCHOOL,Harris,E,PK-04,15750 Ga Highway 315,Ellerslie,GA,31807-5135,P.O. Box 129,Ellerslie,31807,Jackie,Lintner,,,706.568.6578,706.562.9576,PERFECT
2017-18,Harris County,PINE RIDGE ELEMENTARY SCHOOL,Teachers,Total,36.7,11.0,30,6440190,2019,644,DeKalb County,190,PINE RIDGE ELEMENTARY SCHOOL,Dekalb,E,PK-05,750 Pine Ridge Dr,Stone Mountain,GA,30087-4630,750 Pine Ridge Dr,Stone Mountain,30087-4630,Annette,Maclin,,annette_e_maclin@dekalbschoolsga.org,678.676.3402,678.676.3410,PERFECT
2017-18,Harris County,PINE RIDGE ELEMENTARY SCHOOL,Teachers,Total,36.7,11.0,30,6720190,2019,672,Harris County,190,PINE RIDGE ELEMENTARY SCHOOL,Harris,E,PK-04,15750 Ga Highway 315,Ellerslie,GA,31807-5135,P.O. Box 129,Ellerslie,31807,Jackie,Lintner,,,706.568.6578,706.562.9576,PERFECT
2017-18,Hart County,HART COUNTY HIGH SCHOOL,Leaders,Not Applicable,3.5,1.0,29,6733050,2019,673,Hart County,3050,HART COUNTY HIGH SCHOOL,Hart,H,09-12,59 Fifth St ,Hartwell,GA,30643-2135,59 Fifth St ,Hartwell,30643-2135,Kevin,Gaines,,kgaines@hart.k12.ga.us,706.376.5461,706.856.7237,PERFECT
2017-18,Hart County,HART COUNTY HIGH SCHOOL,Teachers,Total,74.8,30.4,41,6733050,2019,673,Hart County,3050,HART COUNTY HIGH SCHOOL,Hart,H,09-12,59 Fifth St ,Hartwell,GA,30643-2135,59 Fifth St ,Hartwell,30643-2135,Kevin,Gaines,,kgaines@hart.k12.ga.us,706.376.5461,706.856.7237,PERFECT
2017-18,Hart County,HART COUNTY MIDDLE SCHOOL,Leaders,Not Applicable,3.0,3.0,100,6730191,2019,673,Hart County,191,HART COUNTY MIDDLE SCHOOL,Hart,M,06-12,176 Powell Rd,Hartwell,GA,30643-2270,176 Powell Rd,Hartwell,30643-2270,Sonia,Cobb,,,706.376.5431,706.376.7046,PERFECT
2017-18,Hart County,HART COUNTY MIDDLE SCHOOL,Teachers,Total,59.2,19.5,33,6730191,2019,673,Hart County,191,HART COUNTY MIDDLE SCHOOL,Hart,M,06-12,176 Powell Rd,Hartwell,GA,30643-2270,176 Powell Rd,Hartwell,30643-2270,Sonia,Cobb,,,706.376.5431,706.376.7046,PERFECT
2017-18,Hart County,HARTWELL ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6735050,2019,673,Hart County,5050,HARTWELL ELEMENTARY SCHOOL,Hart,E,PK-05,147 S College Ave,Hartwell,GA,30643-2142,147 S College Ave,Hartwell,30643-2142,Veronica,Johnson,,vjohnson@hart.k12.ga.us,706.376.4425,706.856.7317,PERFECT
2017-18,Hart County,HARTWELL ELEMENTARY SCHOOL,Teachers,Total,37.2,14.2,38,6735050,2019,673,Hart County,5050,HARTWELL ELEMENTARY SCHOOL,Hart,E,PK-05,147 S College Ave,Hartwell,GA,30643-2142,147 S College Ave,Hartwell,30643-2142,Veronica,Johnson,,vjohnson@hart.k12.ga.us,706.376.4425,706.856.7317,PERFECT
2017-18,Hart County,NORTH HART ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6730102,2019,673,Hart County,102,NORTH HART ELEMENTARY SCHOOL,Hart,E,PK-05,124 Ankerich Rd,Bowersville,GA,30516-2308,124 Ankerich Rd,Bowersville,30516-2308,Haley,Smith,,hsmith@hart.k12.ga.us,706.856.7369,706.856.7372,PERFECT
2017-18,Hart County,NORTH HART ELEMENTARY SCHOOL,Teachers,Total,47.8,17.0,36,6730102,2019,673,Hart County,102,NORTH HART ELEMENTARY SCHOOL,Hart,E,PK-05,124 Ankerich Rd,Bowersville,GA,30516-2308,124 Ankerich Rd,Bowersville,30516-2308,Haley,Smith,,hsmith@hart.k12.ga.us,706.856.7369,706.856.7372,PERFECT
2017-18,Hart County,SOUTH HART ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6730202,2019,673,Hart County,202,SOUTH HART ELEMENTARY SCHOOL,Hart,E,PK-05,121 E & M Dairy Rd,Hartwell,GA,30643-5459,121 E & M Dairy Rd,Hartwell,30643-5459,Lydia,Bennett,,,706.856.7383,706.856.7386,PERFECT
2017-18,Hart County,SOUTH HART ELEMENTARY SCHOOL,Teachers,Total,42.3,16.3,39,6730202,2019,673,Hart County,202,SOUTH HART ELEMENTARY SCHOOL,Hart,E,PK-05,121 E & M Dairy Rd,Hartwell,GA,30643-5459,121 E & M Dairy Rd,Hartwell,30643-5459,Lydia,Bennett,,,706.856.7383,706.856.7386,PERFECT
2017-18,Heard County,CENTRALHATCHEE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,1.0,100,6741050,2019,674,Heard County,1050,CENTRALHATCHEE ELEMENTARY SCHOOL,Heard,E,PK-05,315 Centralhatchee Pkwy,Franklin,GA,30217-5173,315 Centralhatchee Pkwy,Franklin,30217-5173,Dawn,Bennett,,dawn.bennett@heard.k12.ga.us,770.854.4002,770.854.4124,PERFECT
2017-18,Heard County,CENTRALHATCHEE ELEMENTARY SCHOOL,Teachers,Total,16.1,5.0,31,6741050,2019,674,Heard County,1050,CENTRALHATCHEE ELEMENTARY SCHOOL,Heard,E,PK-05,315 Centralhatchee Pkwy,Franklin,GA,30217-5173,315 Centralhatchee Pkwy,Franklin,30217-5173,Dawn,Bennett,,dawn.bennett@heard.k12.ga.us,770.854.4002,770.854.4124,PERFECT
2017-18,Heard County,EPHESUS ELEMENTARY SCHOOL,Leaders,Not Applicable,1.0,1.0,100,6742050,2019,674,Heard County,2050,EPHESUS ELEMENTARY SCHOOL,Carroll,E,PK-05,24414 Georgia Highway 100,Roopville,GA,30170-3010,24414 Georgia Highway 100,Roopville,30170-3010,Melanie,Brooks,,,770.854.4400,770.854.6555,PERFECT
2017-18,Heard County,EPHESUS ELEMENTARY SCHOOL,Teachers,Total,14.1,6.0,43,6742050,2019,674,Heard County,2050,EPHESUS ELEMENTARY SCHOOL,Carroll,E,PK-05,24414 Georgia Highway 100,Roopville,GA,30170-3010,24414 Georgia Highway 100,Roopville,30170-3010,Melanie,Brooks,,,770.854.4400,770.854.6555,PERFECT
2017-18,Heard County,HEARD COUNTY HIGH SCHOOL,Leaders,Not Applicable,2.5,2.0,80,6740110,2019,674,Heard County,110,HEARD COUNTY HIGH SCHOOL,Heard,H,09-12,545 Main St,Franklin,GA,30217-5665,545 Main St,Franklin,30217-5665,Brent,Tisdale,,brent.tisdale@heard.k12.ga.us,706.675.3656,,PERFECT
2017-18,Heard County,HEARD COUNTY HIGH SCHOOL,Teachers,Total,42.0,21.0,50,6740110,2019,674,Heard County,110,HEARD COUNTY HIGH SCHOOL,Heard,H,09-12,545 Main St,Franklin,GA,30217-5665,545 Main St,Franklin,30217-5665,Brent,Tisdale,,brent.tisdale@heard.k12.ga.us,706.675.3656,,PERFECT
2017-18,Heard County,HEARD COUNTY MIDDLE SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6740102,2019,674,Heard County,102,HEARD COUNTY MIDDLE SCHOOL,Heard,M,06-08,269 Old Field Rd,Franklin,GA,30217-4744,269 Old Field Rd,Franklin,30217-4744,Brian,Hadley,,brian.hadley@heard.k12.ga.us,706.675.9247,706.675.9255,PERFECT
2017-18,Heard County,HEARD COUNTY MIDDLE SCHOOL,Teachers,Total,33.0,15.0,45,6740102,2019,674,Heard County,102,HEARD COUNTY MIDDLE SCHOOL,Heard,M,06-08,269 Old Field Rd,Franklin,GA,30217-4744,269 Old Field Rd,Franklin,30217-4744,Brian,Hadley,,brian.hadley@heard.k12.ga.us,706.675.9247,706.675.9255,PERFECT
2017-18,Heard County,HEARD ELEMENTARY SCHOOL,Leaders,Not Applicable,3.0,2.0,67,6113060,2019,611,Bibb County,3060,HEARD ELEMENTARY SCHOOL,Bibb,E,PK-05,6515 Houston Rd,Macon,GA,31216-6716,6515 Houston Rd,Macon,31216-6716,Carole,Cote,,Carole.Cote@bcsdk12.net,478.779.4250,478.784.3190,PERFECT
2017-18,Heard County,HEARD ELEMENTARY SCHOOL,Leaders,Not Applicable,3.0,2.0,67,6251058,2019,625,Savannah-Chatham County,1058,HEARD ELEMENTARY SCHOOL,Chatham,E,PK-05,414 Lee Blvd ,Savannah,GA,31405-5481,414 Lee Blvd ,Savannah,31405-5481,Sylvia,Wallis,,sylvia.wallis@sccpss.com,912.395.6630,912.303.6637,PERFECT
2017-18,Heard County,HEARD ELEMENTARY SCHOOL,Leaders,Not Applicable,3.0,2.0,67,6740106,2019,674,Heard County,106,HEARD ELEMENTARY SCHOOL,Heard,E,PK-05,4647 Pea Ridge Rd,Franklin,GA,30217-8002,4647 Pea Ridge Rd,Franklin,30217-8002,Paul,Mixon,,paul.mixon@heard.k12.ga.us,706.675.3687,706.xxx.xxxx,PERFECT
2017-18,Heard County,HEARD ELEMENTARY SCHOOL,Teachers,Total,48.8,11.0,23,6113060,2019,611,Bibb County,3060,HEARD ELEMENTARY SCHOOL,Bibb,E,PK-05,6515 Houston Rd,Macon,GA,31216-6716,6515 Houston Rd,Macon,31216-6716,Carole,Cote,,Carole.Cote@bcsdk12.net,478.779.4250,478.784.3190,PERFECT
2017-18,Heard County,HEARD ELEMENTARY SCHOOL,Teachers,Total,48.8,11.0,23,6251058,2019,625,Savannah-Chatham County,1058,HEARD ELEMENTARY SCHOOL,Chatham,E,PK-05,414 Lee Blvd ,Savannah,GA,31405-5481,414 Lee Blvd ,Savannah,31405-5481,Sylvia,Wallis,,sylvia.wallis@sccpss.com,912.395.6630,912.303.6637,PERFECT
2017-18,Heard County,HEARD ELEMENTARY SCHOOL,Teachers,Total,48.8,11.0,23,6740106,2019,674,Heard County,106,HEARD ELEMENTARY SCHOOL,Heard,E,PK-05,4647 Pea Ridge Rd,Franklin,GA,30217-8002,4647 Pea Ridge Rd,Franklin,30217-8002,Paul,Mixon,,paul.mixon@heard.k12.ga.us,706.675.3687,706.xxx.xxxx,PERFECT
2017-18,Henry County,AUSTIN ROAD ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.5,25,6750294,2019,675,Henry County,294,AUSTIN ROAD ELEMENTARY SCHOOL,Henry,E,PK-05,50 Austin Rd ,Stockbridge,GA,30281-1249,50 Austin Rd ,Stockbridge,30281-1249,Arthur,Blevins,,Arthur.Blevins@henry.k12.ga.us,770.389.6556,770.389.5909,PERFECT
2017-18,Henry County,AUSTIN ROAD ELEMENTARY SCHOOL,Teachers,Total,30.0,19.0,63,6750294,2019,675,Henry County,294,AUSTIN ROAD ELEMENTARY SCHOOL,Henry,E,PK-05,50 Austin Rd ,Stockbridge,GA,30281-1249,50 Austin Rd ,Stockbridge,30281-1249,Arthur,Blevins,,Arthur.Blevins@henry.k12.ga.us,770.389.6556,770.389.5909,PERFECT
2017-18,Henry County,AUSTIN ROAD MIDDLE SCHOOL,Leaders,Not Applicable,3.0,1.0,33,6750397,2019,675,Henry County,397,AUSTIN ROAD MIDDLE SCHOOL,Henry,M,06-08,100 Austin Rd ,Stockbridge,GA,30281-1247,100 Austin Rd ,Stockbridge,30281-1247,Gabriel,Wiley,,Gabriel.Wiley@henry.k12.ga.us,770.507.5407,770.507.5413,PERFECT
2017-18,Henry County,AUSTIN ROAD MIDDLE SCHOOL,Teachers,Total,56.0,41.0,73,6750397,2019,675,Henry County,397,AUSTIN ROAD MIDDLE SCHOOL,Henry,M,06-08,100 Austin Rd ,Stockbridge,GA,30281-1247,100 Austin Rd ,Stockbridge,30281-1247,Gabriel,Wiley,,Gabriel.Wiley@henry.k12.ga.us,770.507.5407,770.507.5413,PERFECT
2017-18,Henry County,BETHLEHEM ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,1.0,50,6070205,2019,607,Barrow County,205,BETHLEHEM ELEMENTARY SCHOOL,Barrow,E,PK-05,47 McElhannon Rd SW,Bethlehem,GA,30620-2717,47 McElhannon Rd SW,Bethlehem,30620-2717,Mindy,Reid,,,770.867.2238,770.307.0529,PERFECT
2017-18,Henry County,BETHLEHEM ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,1.0,50,6750209,2019,675,Henry County,209,BETHLEHEM ELEMENTARY SCHOOL,Henry,E,PK-05,1000 Academic Pkwy,Locust Grove,GA,30248-2579,1000 Academic Parkway,Locust Grove,30248,Jessalyn,Askew,R.,jessalyn.askew@henry.k12.ga.us,770.288.8571,770.898.0461,PERFECT
2017-18,Henry County,BETHLEHEM ELEMENTARY SCHOOL,Teachers,Low Poverty,40.0,22.0,55,6070205,2019,607,Barrow County,205,BETHLEHEM ELEMENTARY SCHOOL,Barrow,E,PK-05,47 McElhannon Rd SW,Bethlehem,GA,30620-2717,47 McElhannon Rd SW,Bethlehem,30620-2717,Mindy,Reid,,,770.867.2238,770.307.0529,PERFECT
2017-18,Henry County,BETHLEHEM ELEMENTARY SCHOOL,Teachers,Low Poverty,40.0,22.0,55,6750209,2019,675,Henry County,209,BETHLEHEM ELEMENTARY SCHOOL,Henry,E,PK-05,1000 Academic Pkwy,Locust Grove,GA,30248-2579,1000 Academic Parkway,Locust Grove,30248,Jessalyn,Askew,R.,jessalyn.askew@henry.k12.ga.us,770.288.8571,770.898.0461,PERFECT
2017-18,Henry County,BETHLEHEM ELEMENTARY SCHOOL,Teachers,Total,40.0,22.0,55,6070205,2019,607,Barrow County,205,BETHLEHEM ELEMENTARY SCHOOL,Barrow,E,PK-05,47 McElhannon Rd SW,Bethlehem,GA,30620-2717,47 McElhannon Rd SW,Bethlehem,30620-2717,Mindy,Reid,,,770.867.2238,770.307.0529,PERFECT
2017-18,Henry County,BETHLEHEM ELEMENTARY SCHOOL,Teachers,Total,40.0,22.0,55,6750209,2019,675,Henry County,209,BETHLEHEM ELEMENTARY SCHOOL,Henry,E,PK-05,1000 Academic Pkwy,Locust Grove,GA,30248-2579,1000 Academic Parkway,Locust Grove,30248,Jessalyn,Askew,R.,jessalyn.askew@henry.k12.ga.us,770.288.8571,770.898.0461,PERFECT
2017-18,Henry County,COTTON INDIAN ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6750191,2019,675,Henry County,191,COTTON INDIAN ELEMENTARY SCHOOL,Henry,E,PK-05,1201 Old Conyers Rd,Stockbridge,GA,30281-2603,1201 Old Conyers Rd,Stockbridge,30281-2603,Lisa,Travis,,Lisa.Travis@henry.k12.ga.us,770.474.9983,770.474.6959,PERFECT
2017-18,Henry County,COTTON INDIAN ELEMENTARY SCHOOL,Teachers,Total,47.5,30.0,63,6750191,2019,675,Henry County,191,COTTON INDIAN ELEMENTARY SCHOOL,Henry,E,PK-05,1201 Old Conyers Rd,Stockbridge,GA,30281-2603,1201 Old Conyers Rd,Stockbridge,30281-2603,Lisa,Travis,,Lisa.Travis@henry.k12.ga.us,770.474.9983,770.474.6959,PERFECT
2017-18,Henry County,DUTCHTOWN ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,1.0,50,6750107,2019,675,Henry County,107,DUTCHTOWN ELEMENTARY SCHOOL,Henry,E,PK-05,159 Mitchell Rd,Hampton,GA,30228-1729,159 Mitchell Rd,Hampton,30228-1729,Sherri,Edwards,,Sherri.Edwards@henry.k12.ga.us,770.471.0844,770.471.8066,PERFECT
2017-18,Henry County,DUTCHTOWN ELEMENTARY SCHOOL,Teachers,Total,50.0,18.0,36,6750107,2019,675,Henry County,107,DUTCHTOWN ELEMENTARY SCHOOL,Henry,E,PK-05,159 Mitchell Rd,Hampton,GA,30228-1729,159 Mitchell Rd,Hampton,30228-1729,Sherri,Edwards,,Sherri.Edwards@henry.k12.ga.us,770.471.0844,770.471.8066,PERFECT
2017-18,Henry County,DUTCHTOWN HIGH,Leaders,Low Poverty,5.0,4.0,80,6750105,2019,675,Henry County,105,DUTCHTOWN HIGH,Henry,H,09-12,149 Mitchell Rd,Hampton,GA,30228-1729,149 Mitchell Rd,Hampton,30228-1729,Saundra,Shaw,,Nicole.Shaw@henry.k12.ga.us,770.515.7510,770.515.7518,PERFECT
2017-18,Henry County,DUTCHTOWN HIGH,Teachers,Total,234.8,189.3,81,6750105,2019,675,Henry County,105,DUTCHTOWN HIGH,Henry,H,09-12,149 Mitchell Rd,Hampton,GA,30228-1729,149 Mitchell Rd,Hampton,30228-1729,Saundra,Shaw,,Nicole.Shaw@henry.k12.ga.us,770.515.7510,770.515.7518,PERFECT
2017-18,Henry County,DUTCHTOWN MIDDLE SCHOOL,Leaders,Not Applicable,4.0,2.0,50,6750206,2019,675,Henry County,206,DUTCHTOWN MIDDLE SCHOOL,Henry,M,06-08,155 Mitchell Rd,Hampton,GA,30228-1729,155 Mitchell Rd,Hampton,30228-1729,Shawana,Griffin,,shawana.griffin@henry.k12.ga.us,770.515.7500,770.515.7505,PERFECT
2017-18,Henry County,DUTCHTOWN MIDDLE SCHOOL,Teachers,Total,93.1,58.0,62,6750206,2019,675,Henry County,206,DUTCHTOWN MIDDLE SCHOOL,Henry,M,06-08,155 Mitchell Rd,Hampton,GA,30228-1729,155 Mitchell Rd,Hampton,30228-1729,Shawana,Griffin,,shawana.griffin@henry.k12.ga.us,770.515.7500,770.515.7505,PERFECT
2017-18,Henry County,EXCEL ACADEMY,Leaders,Not Applicable,2.0,1.0,50,6750804,2019,675,Henry County,804,EXCEL ACADEMY,Henry,H,06-12,330 Tomlinson St,McDonough,GA,30253-2401,330 Tomlinson St,McDonough,30253-2401,Kimberly,Anderson,,Kimberly.Anderson@henry.k12.ga.us,770.957.4101,,PERFECT
2017-18,Henry County,EXCEL ACADEMY,Teachers,Total,91.2,73.0,80,6750804,2019,675,Henry County,804,EXCEL ACADEMY,Henry,H,06-12,330 Tomlinson St,McDonough,GA,30253-2401,330 Tomlinson St,McDonough,30253-2401,Kimberly,Anderson,,Kimberly.Anderson@henry.k12.ga.us,770.957.4101,,PERFECT
2017-18,Henry County,EAGLE'S LANDING HIGH SCHOOL,Leaders,Not Applicable,5.0,2.0,40,6750391,2019,675,Henry County,391,EAGLE'S LANDING HIGH SCHOOL,Henry,H,09-12,301 Tunis Rd,Mcdonough,GA,30253-4204,301 Tunis Rd,Mcdonough,30253-4204,Gabriel,Crerie,,gabriel.crerie@henry.k12.ga.us,770.954.9515,770.914.9789,PERFECT
2017-18,Henry County,EAGLE'S LANDING HIGH SCHOOL,Teachers,Total,239.6,188.0,78,6750391,2019,675,Henry County,391,EAGLE'S LANDING HIGH SCHOOL,Henry,H,09-12,301 Tunis Rd,Mcdonough,GA,30253-4204,301 Tunis Rd,Mcdonough,30253-4204,Gabriel,Crerie,,gabriel.crerie@henry.k12.ga.us,770.954.9515,770.914.9789,PERFECT
2017-18,Henry County,EAGLE'S LANDING MIDDLE SCHOOL,Leaders,Not Applicable,3.0,2.0,67,6750394,2019,675,Henry County,394,EAGLE'S LANDING MIDDLE SCHOOL,Henry,M,06-08,295 Tunis Rd,McDonough,GA,30253-4202,295 Tunis Rd,McDonough,30253-4202,Derrick,Thomas,,Derrick.Thomas@henry.k12.ga.us,770.914.8189,770.914.2989,PERFECT
2017-18,Henry County,EAGLE'S LANDING MIDDLE SCHOOL,Teachers,Total,87.4,51.0,58,6750394,2019,675,Henry County,394,EAGLE'S LANDING MIDDLE SCHOOL,Henry,M,06-08,295 Tunis Rd,McDonough,GA,30253-4202,295 Tunis Rd,McDonough,30253-4202,Derrick,Thomas,,Derrick.Thomas@henry.k12.ga.us,770.914.8189,770.914.2989,PERFECT
2017-18,Henry County,EAST LAKE ELEMENTARY,Leaders,Low Poverty,2.0,0.0,0,6750203,2019,675,Henry County,203,EAST LAKE ELEMENTARY,Henry,E,PK-05,199 E Lake Rd,McDonough,GA,30252-4815,199 E Lake Rd,McDonough,30252-4815,Jennifer,Laughridge,,Jennifer.Laughridge@henry.k12.ga.us,678.583.8947,678.583.8927,PERFECT
2017-18,Henry County,EAST LAKE ELEMENTARY,Teachers,Low Poverty,48.5,12.5,26,6750203,2019,675,Henry County,203,EAST LAKE ELEMENTARY,Henry,E,PK-05,199 E Lake Rd,McDonough,GA,30252-4815,199 E Lake Rd,McDonough,30252-4815,Jennifer,Laughridge,,Jennifer.Laughridge@henry.k12.ga.us,678.583.8947,678.583.8927,PERFECT
2017-18,Henry County,EAST LAKE ELEMENTARY,Teachers,Total,48.5,12.5,26,6750203,2019,675,Henry County,203,EAST LAKE ELEMENTARY,Henry,E,PK-05,199 E Lake Rd,McDonough,GA,30252-4815,199 E Lake Rd,McDonough,30252-4815,Jennifer,Laughridge,,Jennifer.Laughridge@henry.k12.ga.us,678.583.8947,678.583.8927,PERFECT
