LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,SCHOOL_ID,MATCHING_NAME,CONFIDENCE
2017-18,Forsyth County,Kelly Mill Elementary,Leaders,Low Poverty,3.0,2.0,67,6580313,Kelly Mill Elementary,100
2017-18,Forsyth County,Kelly Mill Elementary,Teachers,Low Poverty,113.0,73.0,65,6580313,Kelly Mill Elementary,100
2017-18,Forsyth County,Kelly Mill Elementary,Teachers,Total,113.0,73.0,65,6580313,Kelly Mill Elementary,100
2017-18,Forsyth County,Lakeside Middle School,Leaders,Low Poverty,3.0,1.0,33,6360290,Lakeside Middle School,100
2017-18,Forsyth County,Lakeside Middle School,Teachers,Low Poverty,109.0,54.0,50,6360290,Lakeside Middle School,100
2017-18,Forsyth County,Lakeside Middle School,Teachers,Total,109.0,54.0,50,6360290,Lakeside Middle School,100
2017-18,Forsyth County,Lambert High School,Leaders,Low Poverty,6.0,4.0,67,6580214,Lambert High School,100
2017-18,Forsyth County,Lambert High School,Teachers,Low Poverty,338.2,232.4,69,6580214,Lambert High School,100
2017-18,Forsyth County,Lambert High School,Teachers,Total,338.2,232.4,69,6580214,Lambert High School,100
2017-18,Forsyth County,Liberty Middle School,Leaders,Low Poverty,3.0,0.0,0,6580303,Liberty Middle School,100
2017-18,Forsyth County,Liberty Middle School,Teachers,Low Poverty,166.0,121.0,73,6580303,Liberty Middle School,100
2017-18,Forsyth County,Liberty Middle School,Teachers,Total,166.0,121.0,73,6580303,Liberty Middle School,100
2017-18,Forsyth County,Little Mill Middle School,Leaders,Low Poverty,3.0,1.0,33,6580206,Little Mill Middle School,100
2017-18,Forsyth County,Little Mill Middle School,Teachers,Low Poverty,83.9,42.0,50,6580206,Little Mill Middle School,100
2017-18,Forsyth County,Little Mill Middle School,Teachers,Total,83.9,42.0,50,6580206,Little Mill Middle School,100
2017-18,Forsyth County,Mashburn Elementary School,Leaders,Low Poverty,2.0,0.0,0,6580176,Mashburn Elementary School,100
2017-18,Forsyth County,Mashburn Elementary School,Teachers,Low Poverty,85.0,61.0,72,6580176,Mashburn Elementary School,100
2017-18,Forsyth County,Mashburn Elementary School,Teachers,Total,85.0,61.0,72,6580176,Mashburn Elementary School,100
2017-18,Forsyth County,Matt Elementary School,Leaders,Low Poverty,3.0,0.0,0,6580102,Matt Elementary School,100
2017-18,Forsyth County,Matt Elementary School,Teachers,Low Poverty,140.0,84.0,60,6580102,Matt Elementary School,100
2017-18,Forsyth County,Matt Elementary School,Teachers,Total,140.0,84.0,60,6580102,Matt Elementary School,100
2017-18,Forsyth County,Midway Elementary School,Leaders,Low Poverty,2.0,0.0,0,6581052,Midway Elementary School,100
2017-18,Forsyth County,Midway Elementary School,Teachers,Low Poverty,70.0,46.0,66,6581052,Midway Elementary School,100
2017-18,Forsyth County,Midway Elementary School,Teachers,Total,70.0,46.0,66,6581052,Midway Elementary School,100
2017-18,Forsyth County,North Forsyth High School,Leaders,Low Poverty,6.0,3.0,50,6580195,North Forsyth High School,100
2017-18,Forsyth County,North Forsyth High School,Teachers,Low Poverty,242.5,141.6,58,6580195,North Forsyth High School,100
2017-18,Forsyth County,North Forsyth High School,Teachers,Total,242.5,141.6,58,6580195,North Forsyth High School,100
2017-18,Forsyth County,North Forsyth Middle School,Leaders,Low Poverty,3.0,0.0,0,6580498,North Forsyth Middle School,100
2017-18,Forsyth County,North Forsyth Middle School,Teachers,Low Poverty,138.9,83.0,60,6580498,North Forsyth Middle School,100
2017-18,Forsyth County,North Forsyth Middle School,Teachers,Total,138.9,83.0,60,6580498,North Forsyth Middle School,100
2017-18,Forsyth County,Otwell Middle School,Leaders,Low Poverty,3.0,0.0,0,6580202,Otwell Middle School,100
2017-18,Forsyth County,Otwell Middle School,Teachers,Low Poverty,153.1,96.0,63,6580202,Otwell Middle School,100
2017-18,Forsyth County,Otwell Middle School,Teachers,Total,153.1,96.0,63,6580202,Otwell Middle School,100
2017-18,Forsyth County,Piney Grove Middle School,Leaders,Low Poverty,3.0,1.0,33,6580407,Piney Grove Middle School,100
2017-18,Forsyth County,Piney Grove Middle School,Teachers,Low Poverty,109.0,60.0,55,6580407,Piney Grove Middle School,100
2017-18,Forsyth County,Piney Grove Middle School,Teachers,Total,109.0,60.0,55,6580407,Piney Grove Middle School,100
2017-18,Forsyth County,Riverwatch Middle School,Leaders,Low Poverty,4.0,2.0,50,6580105,Riverwatch Middle School,100
2017-18,Forsyth County,Riverwatch Middle School,Teachers,Low Poverty,127.9,73.9,58,6580105,Riverwatch Middle School,100
2017-18,Forsyth County,Riverwatch Middle School,Teachers,Total,127.9,73.9,58,6580105,Riverwatch Middle School,100
2017-18,Forsyth County,Sawnee Elementary School,Leaders,Low Poverty,4.0,1.0,25,6580203,Sawnee Elementary School,100
2017-18,Forsyth County,Sawnee Elementary School,Teachers,Low Poverty,136.0,90.0,66,6580203,Sawnee Elementary School,100
2017-18,Forsyth County,Sawnee Elementary School,Teachers,Total,136.0,90.0,66,6580203,Sawnee Elementary School,100
2017-18,Forsyth County,Settles Bridge Elementary School,Leaders,Low Poverty,3.0,0.0,0,6580100,Settles Bridge Elementary School,100
2017-18,Forsyth County,Settles Bridge Elementary School,Teachers,Low Poverty,85.0,46.0,54,6580100,Settles Bridge Elementary School,100
2017-18,Forsyth County,Settles Bridge Elementary School,Teachers,Total,85.0,46.0,54,6580100,Settles Bridge Elementary School,100
2017-18,Forsyth County,Sharon Elementary School,Leaders,Low Poverty,3.0,1.0,33,6580104,Sharon Elementary School,100
2017-18,Forsyth County,Sharon Elementary School,Teachers,Low Poverty,64.0,28.0,44,6580104,Sharon Elementary School,100
2017-18,Forsyth County,Sharon Elementary School,Teachers,Total,64.0,28.0,44,6580104,Sharon Elementary School,100
2017-18,Forsyth County,Shiloh Point Elementary,Leaders,Low Poverty,3.0,0.0,0,6580106,Shiloh Point Elementary,100
2017-18,Forsyth County,Shiloh Point Elementary,Teachers,Low Poverty,108.0,52.0,48,6580106,Shiloh Point Elementary,100
2017-18,Forsyth County,Shiloh Point Elementary,Teachers,Total,108.0,52.0,48,6580106,Shiloh Point Elementary,100
2017-18,Forsyth County,Silver City Elementary School,Leaders,Low Poverty,4.0,2.0,50,6580307,Silver City Elementary School,100
2017-18,Forsyth County,Silver City Elementary School,Teachers,Low Poverty,126.5,71.0,56,6580307,Silver City Elementary School,100
2017-18,Forsyth County,Silver City Elementary School,Teachers,Total,126.5,71.0,56,6580307,Silver City Elementary School,100
2017-18,Forsyth County,South Forsyth High School,Leaders,Low Poverty,6.0,2.0,33,6580190,South Forsyth High School,100
2017-18,Forsyth County,South Forsyth High School,Teachers,Low Poverty,344.7,230.1,67,6580190,South Forsyth High School,100
2017-18,Forsyth County,South Forsyth High School,Teachers,Total,344.7,230.1,67,6580190,South Forsyth High School,100
2017-18,Forsyth County,South Forsyth Middle School,Leaders,Low Poverty,3.0,1.0,33,6580598,South Forsyth Middle School,100
2017-18,Forsyth County,South Forsyth Middle School,Teachers,Low Poverty,143.0,95.0,66,6580598,South Forsyth Middle School,100
2017-18,Forsyth County,South Forsyth Middle School,Teachers,Total,143.0,95.0,66,6580598,South Forsyth Middle School,100
2017-18,Forsyth County,Vickery Creek Elementary School,Leaders,Low Poverty,3.0,1.0,33,6580198,Vickery Creek Elementary School,100
2017-18,Forsyth County,Vickery Creek Elementary School,Teachers,Low Poverty,101.0,63.0,62,6580198,Vickery Creek Elementary School,100
2017-18,Forsyth County,Vickery Creek Elementary School,Teachers,Total,101.0,63.0,62,6580198,Vickery Creek Elementary School,100
2017-18,Forsyth County,Vickery Creek Middle School,Leaders,Low Poverty,3.0,1.0,33,6580199,Vickery Creek Middle School,100
2017-18,Forsyth County,Vickery Creek Middle School,Teachers,Low Poverty,141.0,91.0,65,6580199,Vickery Creek Middle School,100
2017-18,Forsyth County,Vickery Creek Middle School,Teachers,Total,141.0,91.0,65,6580199,Vickery Creek Middle School,100
2017-18,Forsyth County,West Forsyth High School,Leaders,Low Poverty,6.5,1.0,15,6580107,West Forsyth High School,100
2017-18,Forsyth County,West Forsyth High School,Teachers,Low Poverty,356.5,258.6,73,6580107,West Forsyth High School,100
2017-18,Forsyth County,West Forsyth High School,Teachers,Total,356.5,258.6,73,6580107,West Forsyth High School,100
2017-18,Franklin County,Carnesville Elementary Intermediate School,Leaders,Not Applicable,1.8,1.0,57,6590107,Carnesville Elementary Intermediate School,100
2017-18,Franklin County,Carnesville Elementary Intermediate School,Teachers,Total,20.2,4.5,22,6590107,Carnesville Elementary Intermediate School,100
2017-18,Franklin County,Carnesville Elementary Primary School,Leaders,Not Applicable,1.3,1.0,80,6592050,Carnesville Elementary Primary School,100
2017-18,Franklin County,Carnesville Elementary Primary School,Teachers,Total,22.2,8.5,38,6592050,Carnesville Elementary Primary School,100
2017-18,Franklin County,Franklin County High School,Leaders,Not Applicable,3.5,1.0,29,6593050,Franklin County High School,100
2017-18,Franklin County,Franklin County High School,Teachers,Total,99.9,57.7,58,6593050,Franklin County High School,100
2017-18,Franklin County,Franklin County Middle School,Leaders,Not Applicable,3.0,1.0,33,6590105,Franklin County Middle School,100
2017-18,Franklin County,Franklin County Middle School,Teachers,Total,74.5,31.1,42,6590105,Franklin County Middle School,100
2017-18,Franklin County,Franklin County- All Schools,Leaders,Total,13.5,6.0,44,6593050,Franklin County High School,85
2017-18,Franklin County,Franklin County- All Schools,Teachers,Total,287.5,122.8,43,6593050,Franklin County High School,85
2017-18,Franklin County,Lavonia Elementary School,Leaders,Not Applicable,2.0,1.0,50,6595050,Lavonia Elementary School,100
2017-18,Franklin County,Lavonia Elementary School,Teachers,Total,40.0,12.0,30,6595050,Lavonia Elementary School,100
2017-18,Franklin County,Royston Elementary School,Leaders,Not Applicable,2.0,1.0,50,6591052,Royston Elementary School,100
2017-18,Franklin County,Royston Elementary School,Teachers,Total,40.0,20.0,50,6591052,Royston Elementary School,100
2017-18,Fulton County,Abbotts Hill Elementary School,Leaders,Low Poverty,2.0,1.0,50,6600101,Abbotts Hill Elementary School,100
2017-18,Fulton County,Abbotts Hill Elementary School,Teachers,Low Poverty,53.1,29.3,55,6600101,Abbotts Hill Elementary School,100
2017-18,Fulton County,Abbotts Hill Elementary School,Teachers,Total,53.1,29.3,55,6600101,Abbotts Hill Elementary School,100
2017-18,Fulton County,Alpharetta Elementary School,Leaders,Low Poverty,2.0,1.0,50,6601050,Alpharetta Elementary School,100
2017-18,Fulton County,Alpharetta Elementary School,Teachers,Low Poverty,52.1,19.7,38,6601050,Alpharetta Elementary School,100
2017-18,Fulton County,Alpharetta Elementary School,Teachers,Total,52.1,19.7,38,6601050,Alpharetta Elementary School,100
2017-18,Fulton County,Alpharetta High School,Leaders,Low Poverty,5.0,2.0,40,6600205,Alpharetta High School,100
2017-18,Fulton County,Alpharetta High School,Teachers,Low Poverty,290.8,224.7,77,6600205,Alpharetta High School,100
2017-18,Fulton County,Alpharetta High School,Teachers,Total,290.8,224.7,77,6600205,Alpharetta High School,100
2017-18,Fulton County,Amana Academy School,Leaders,Not Applicable,1.5,0.5,33,6600406,Amana Academy School,100
2017-18,Fulton County,Amana Academy School,Teachers,Total,56.8,42.0,74,6600406,Amana Academy School,100
2017-18,Fulton County,Asa Hilliard Elementary School,Leaders,High Poverty,2.0,1.0,50,6605060,Asa Hilliard Elementary School,100
2017-18,Fulton County,Asa Hilliard Elementary School,Teachers,High Poverty,61.2,39.2,64,6605060,Asa Hilliard Elementary School,100
2017-18,Fulton County,Asa Hilliard Elementary School,Teachers,Total,61.2,39.2,64,6605060,Asa Hilliard Elementary School,100
2017-18,Fulton County,Autrey Mill Middle School,Leaders,Low Poverty,4.0,0.0,0,6600305,Autrey Mill Middle School,100
2017-18,Fulton County,Autrey Mill Middle School,Teachers,Low Poverty,128.6,59.7,46,6600305,Autrey Mill Middle School,100
2017-18,Fulton County,Autrey Mill Middle School,Teachers,Total,128.6,59.7,46,6600305,Autrey Mill Middle School,100
2017-18,Fulton County,Banneker High School,Leaders,High Poverty,6.0,3.0,50,6600176,Banneker High School,100
2017-18,Fulton County,Banneker High School,Teachers,High Poverty,190.6,136.9,72,6600176,Banneker High School,100
2017-18,Fulton County,Banneker High School,Teachers,Total,190.6,136.9,72,6600176,Banneker High School,100
2017-18,Fulton County,Barnwell Elementary School,Leaders,Low Poverty,2.0,1.0,50,6600187,Barnwell Elementary School,100
2017-18,Fulton County,Barnwell Elementary School,Teachers,Low Poverty,64.7,35.0,54,6600187,Barnwell Elementary School,100
2017-18,Fulton County,Barnwell Elementary School,Teachers,Total,64.7,35.0,54,6600187,Barnwell Elementary School,100
2017-18,Fulton County,Bear Creek Middle School,Leaders,Not Applicable,4.0,2.0,50,6070114,Bear Creek Middle School,100
2017-18,Fulton County,Bear Creek Middle School,Teachers,Total,123.1,81.4,66,6070114,Bear Creek Middle School,100
2017-18,Fulton County,Bethune Elementary School,Leaders,High Poverty,1.5,0.5,33,6602058,Bethune Elementary School,100
2017-18,Fulton County,Bethune Elementary School,Teachers,High Poverty,55.7,36.4,65,6602058,Bethune Elementary School,100
2017-18,Fulton County,Bethune Elementary School,Teachers,Total,55.7,36.4,65,6602058,Bethune Elementary School,100
2017-18,Fulton County,Birmingham Falls Elementary School,Leaders,Low Poverty,2.0,0.0,0,6601210,Birmingham Falls Elementary School,100
2017-18,Fulton County,Birmingham Falls Elementary School,Teachers,Low Poverty,50.2,17.8,35,6601210,Birmingham Falls Elementary School,100
2017-18,Fulton County,Birmingham Falls Elementary School,Teachers,Total,50.2,17.8,35,6601210,Birmingham Falls Elementary School,100
2017-18,Fulton County,Brookview Elementary School,Leaders,High Poverty,2.0,0.0,0,6602550,Brookview Elementary School,100
2017-18,Fulton County,Brookview Elementary School,Teachers,High Poverty,39.4,31.2,79,6602550,Brookview Elementary School,100
2017-18,Fulton County,Brookview Elementary School,Teachers,Total,39.4,31.2,79,6602550,Brookview Elementary School,100
2017-18,Fulton County,Cambridge High School,Leaders,Low Poverty,5.0,1.0,20,6600119,Cambridge High School,100
2017-18,Fulton County,Cambridge High School,Teachers,Low Poverty,272.4,204.6,75,6600119,Cambridge High School,100
2017-18,Fulton County,Cambridge High School,Teachers,Total,272.4,204.6,75,6600119,Cambridge High School,100
2017-18,Fulton County,Camp Creek Middle School,Leaders,High Poverty,3.0,0.0,0,6600186,Camp Creek Middle School,100
2017-18,Fulton County,Camp Creek Middle School,Teachers,High Poverty,71.3,36.1,51,6600186,Camp Creek Middle School,100
2017-18,Fulton County,Camp Creek Middle School,Teachers,Total,71.3,36.1,51,6600186,Camp Creek Middle School,100
2017-18,Fulton County,Campbell Elementary School,Leaders,High Poverty,2.0,1.0,50,6602070,Campbell Elementary School,100
2017-18,Fulton County,Campbell Elementary School,Teachers,High Poverty,67.2,40.3,60,6602070,Campbell Elementary School,100
2017-18,Fulton County,Campbell Elementary School,Teachers,Total,67.2,40.3,60,6602070,Campbell Elementary School,100
2017-18,Fulton County,Centennial High School,Leaders,Low Poverty,4.5,0.5,11,6600198,Centennial High School,100
2017-18,Fulton County,Centennial High School,Teachers,Low Poverty,219.2,156.6,71,6600198,Centennial High School,100
2017-18,Fulton County,Centennial High School,Teachers,Total,219.2,156.6,71,6600198,Centennial High School,100
2017-18,Fulton County,Chattahoochee High School,Leaders,Low Poverty,5.0,2.0,40,6600392,Chattahoochee High School,100
2017-18,Fulton County,Chattahoochee High School,Teachers,Low Poverty,215.0,145.0,67,6600392,Chattahoochee High School,100
2017-18,Fulton County,Chattahoochee High School,Teachers,Total,215.0,145.0,67,6600392,Chattahoochee High School,100
2017-18,Fulton County,Chattahoochee Hills Charter School,Leaders,Low Poverty,0.8,0.8,100,6600215,Chattahoochee Hills Charter School,100
2017-18,Fulton County,Chattahoochee Hills Charter School,Teachers,Low Poverty,44.0,40.0,91,6600215,Chattahoochee Hills Charter School,100
2017-18,Fulton County,Chattahoochee Hills Charter School,Teachers,Total,44.0,40.0,91,6600215,Chattahoochee Hills Charter School,100
2017-18,Fulton County,Cliftondale Elementary School,Leaders,Not Applicable,2.0,0.0,0,6601010,Cliftondale Elementary School,100
2017-18,Fulton County,Cliftondale Elementary School,Teachers,Total,50.1,25.8,51,6601010,Cliftondale Elementary School,100
2017-18,Fulton County,Cogburn Woods Elementary School,Leaders,Low Poverty,1.5,0.5,33,6600303,Cogburn Woods Elementary School ,100
2017-18,Fulton County,Cogburn Woods Elementary School,Teachers,Low Poverty,65.5,34.6,53,6600303,Cogburn Woods Elementary School ,100
2017-18,Fulton County,Cogburn Woods Elementary School,Teachers,Total,65.5,34.6,53,6600303,Cogburn Woods Elementary School ,100
